,Date,Content,Label
3207,2022-07-13 06:27:56+00:00," baru nyadar itu pm ",2
3208,2022-07-13 06:27:43+00:00," ketika awal mengenal ms word dan wordart ya begini ",0
3209,2022-07-13 06:27:33+00:00," boleh dresscode full bodypainting ga bestie ",2
3210,2022-07-13 06:27:29+00:00," apa yang mau mau di wa ",2
3211,2022-07-13 06:25:08+00:00," oh dan aku nya main di server eu ",2
3212,2022-07-13 06:24:32+00:00," dark tinggal ara sama claude doang ini ",2
3213,2022-07-13 06:22:43+00:00," dah tanya ayang kok n",2
3214,2022-07-13 06:21:47+00:00," susu ",1
3215,2022-07-13 06:21:02+00:00," dapet dua nya pula ",2
3216,2022-07-13 06:18:40+00:00," pas banget jum at nya mau pra mpls c ",2
3217,2022-07-13 06:18:00+00:00," sebelum ulang tahun ada early birthday gift dari lewat ioniq digital world ",2
3218,2022-07-13 06:15:58+00:00," aku bawa amplop ",2
3219,2022-07-13 06:15:25+00:00," ah mantapntanggal nya ioniq world premiere nbesoknya happyio ",2
3220,2022-07-13 06:13:47+00:00," penasaran badut ultah nya siapa ",2
3221,2022-07-13 06:10:49+00:00," merasa nostalgia kah kalian ",2
3222,2022-07-13 06:09:54+00:00," nge wa kaki ollie ntar putus siapa yang tanggung jawab ",0
3223,2022-07-13 06:09:45+00:00,"ada bastion cocok untukmu ",0
3224,2022-07-13 06:09:39+00:00," nungguin bgt scene nge wa nya ",2
3225,2022-07-13 06:09:36+00:00," gabisa diundur jadi sabtu aja yop ",2
3226,2022-07-13 06:09:24+00:00," yuhuuu tumpengan euy ",2
3227,2022-07-13 06:08:24+00:00," dpt bingkisan snack ga kalo dtg ",2
3228,2022-07-13 06:07:37+00:00," awowkok anjir inget pas smp ada temen yg bikin kek ginian jg ",2
3229,2022-07-13 06:06:54+00:00," teks terkeren pada jamanya ",2
3230,2022-07-13 06:05:30+00:00," ultah kita samaan ",2
3231,2022-07-13 06:02:30+00:00," hmmm ngesimp yopi juga yor ",2
3232,2022-07-13 06:02:12+00:00," caps jebol ya li ",2
3233,2022-07-13 06:02:03+00:00," ngewa ",2
3234,2022-07-13 05:58:10+00:00," diwa apa ga kecabut juga kulitna ",0
3235,2022-07-13 05:57:58+00:00," wajib datang sih ini ",2
3236,2022-07-13 05:55:05+00:00," undangannyaa bwhaha nanti aku bawa kadoo ",0
3237,2022-07-13 05:52:00+00:00," kesayangan nya habede ",2
3238,2022-07-13 05:49:03+00:00," pagi iofi ",2
3239,2022-07-13 05:46:00+00:00," dapet kue ga ",2
3240,2022-07-13 05:45:58+00:00," akan kah kobo datang untuk melooting v ",0
3241,2022-07-13 05:45:17+00:00," jumat jam dong ",2
3242,2022-07-13 05:44:28+00:00," bestie nanti tinggal tulang doang kalo di wang ",2
3243,2022-07-13 05:43:18+00:00," office jaman sekarang udah gabisa gini ya ",2
3244,2022-07-13 05:42:21+00:00," word artnya astaga niofi sepuh jg ternyata wkwk ",2
3245,2022-07-13 05:41:15+00:00," pagi yopi senpai ",2
3246,2022-07-13 05:39:54+00:00," wahh tapi kyknya gw bakal datangnya jam deh gegara gw lgi sibuk ",2
3247,2022-07-13 05:39:45+00:00," oliie pasti seneng banget diwa ama pituber yang lagi ultah ",2
3248,2022-07-13 05:39:28+00:00," sekarang coba di banner oghma bang ",2
3249,2022-07-13 05:39:08+00:00," dapet makan gratis gak ya ",1
3250,2022-07-13 05:38:56+00:00," tambahin tiada kesan tanpa kehadiranmu ",2
3251,2022-07-13 05:38:51+00:00," siang bebeb ",2
3252,2022-07-13 05:38:42+00:00," ini nanti dikasih ayam ga ",2
3253,2022-07-13 05:38:37+00:00," aku dapet qiqi yop ",2
3254,2022-07-13 05:36:42+00:00," siap sayang widih iollie nih ",2
3255,2022-07-13 05:36:08+00:00," yaoloh selalu ollie jadi korban kekerasan ",0
3256,2022-07-13 05:34:39+00:00," undangan acara nya bagus banget ya pasti ditunggu nichh ",1
3257,2022-07-13 05:33:57+00:00," makasih schedulenya ngak sabar buat tanggal ",2
3258,2022-07-13 05:32:13+00:00," ntar yopi wang bgian mane ",2
3259,2022-07-13 05:32:11+00:00," happyio ni abad apa gimans teteh bestie jangan lupa bingkisan kacang mayashi yang warna ijo ya ",2
3260,2022-07-13 05:31:57+00:00," shaapp yopi ",2
3261,2022-07-13 05:29:46+00:00," nahan tawa di kelas itu tidak lah enak ",2
3262,2022-07-13 05:29:13+00:00," kirain ngerayainnya di emsidi yop apa kepci ",2
3263,2022-07-13 05:28:11+00:00," siap utiwi ",2
3264,2022-07-13 05:26:54+00:00," wkwk itu titlenya pakek wordart ya jadi nostalgia pas sd smp ",2
3265,2022-07-13 05:26:13+00:00," font comic sans ms frame wordart ms word sangat estetik sekali ya bestie ",2
3266,2022-07-13 05:24:07+00:00," wah undangan nya meriah sekali nsiapa mempelai pria nya ",2
3267,2022-07-13 05:23:58+00:00," selamat pagi",2
3268,2022-07-13 05:22:50+00:00," undangan dibuat pake word jaman old bgt ",2
3269,2022-07-13 05:20:00+00:00," undangan ultahla jaman micr sof word nngangenin banget ",2
3270,2022-07-13 05:19:29+00:00," s banget sih undangan kamu ",2
3271,2022-07-13 05:19:20+00:00," kukira di rumah yopi ternyata di yt dahlah nggajdi ",2
3272,2022-07-13 05:19:01+00:00," hbd tante yopi semoga sehat selalu ",2
3273,2022-07-13 05:17:54+00:00," pajak hadiah nya membership gratis bulan depan ya yop ",2
3274,2022-07-13 05:17:45+00:00," baru saja ku melihat suatu transaksi yg yabe ",2
3275,2022-07-13 05:17:38+00:00," ollie teriak asmr ",0
3276,2022-07-13 05:16:55+00:00," mmmmmm dateng ga yaa nkalo kuenya pake kecap sih boleh nih ",1
3277,2022-07-13 05:16:54+00:00," spesial anniversary pake outfit buatannya ollie ya yop ehe ",2
3278,2022-07-13 05:15:36+00:00," wkwkwkwk ",2
3279,2022-07-13 05:15:31+00:00," undangannya seperti jadwal pelajaran saya dulu pas sd ",2
3280,2022-07-13 05:15:21+00:00," wah desain undangannya bagus bgt dosenmu pasti bangga ",2
3281,2022-07-13 05:14:18+00:00," pepsodent ",1
3282,2022-07-13 05:12:35+00:00," font nya comic sans dong ",1
3283,2022-07-13 05:11:22+00:00," wah kenduri doa selamat yopi ",2
3284,2022-07-13 05:11:02+00:00," otw datang yop nbtw dapat nih kalau hadir ",2
3285,2022-07-13 05:10:26+00:00," ada topi ultahnya gk nih ",2
3286,2022-07-13 05:10:16+00:00," mau hadiah apa yop ",2
3287,2022-07-13 05:09:46+00:00," ngewa kaki ollie awas lepas kakinya yop ",2
3288,2022-07-13 05:09:15+00:00," desain undangan ultah pada zamannya ",1
3289,2022-07-13 05:05:19+00:00," bingkisannya kapal pesiar ya ",1
3290,2022-07-13 05:05:19+00:00," ss li buruan sebelom ilang buktinya hahaha ",0
3291,2022-07-13 05:04:23+00:00," saya menerima undangan naku tak sabar untuk itu ",2
3292,2022-07-13 05:04:21+00:00," dpt snack sma nasi kotak kan yop biasanya dpt nasi kuning minta risu yg masak nasi kuningnya ",2
3293,2022-07-13 05:03:57+00:00," izin dulu nanti karena ada salat jumat tenang saya akan menonton ulang acara ultahmu iofi di mal ",2
3294,2022-07-13 05:03:27+00:00," pagi yopi ",2
3295,2022-07-13 05:03:13+00:00," ada bolu aku datang v ",2
3296,2022-07-13 05:03:11+00:00," ollie suruh nyanyi dangdut yop ",2
3297,2022-07-13 05:02:50+00:00," yayan ultah ",2
3298,2022-07-13 05:02:25+00:00," pagi ",2
3299,2022-07-13 05:02:07+00:00," orang lain masuk salon yopi ganti model rambut ollie nge wa kaki ",0
3300,2022-07-13 05:01:55+00:00," asik kayanya bakal dapet banyak snack kalo dateng ",2
3301,2022-07-13 05:01:54+00:00," serem sekali gabutnya ",0
3302,2022-07-13 05:01:17+00:00," iya sayangku ",2
3303,2022-07-13 05:00:44+00:00," dapet undangan dari yopi ",2
3304,2022-07-13 05:00:22+00:00," nge wa ketec nya sekalian ",2
3305,2022-07-13 04:58:41+00:00," ada dangdutan nya kagak ",2
3306,2022-07-13 04:58:36+00:00," salfok sama template word nya ",2
3307,2022-07-13 04:58:36+00:00," siaapp ",2
3308,2022-07-13 04:58:23+00:00," ikzz ga sabar nunggu streamnya area ",2
3309,2022-07-13 04:58:10+00:00," wah gila parah ",2
3310,2022-07-13 04:57:53+00:00," aduh pas jumatan lagi nbtw undangannya kayak undangan anak tk ulang tahun ",2
3311,2022-07-13 04:57:41+00:00," apakah wajib bawa kado ",2
3312,2022-07-13 04:57:18+00:00," wah apakah baru saja terjadi transaksi kesepakatan ",2
3313,2022-07-13 04:57:01+00:00," kwkwkwkkw jadi gak sabar ",2
3314,2022-07-13 04:56:49+00:00," word art zaman kebawah yop tua sekali kita yg sadar ",0
3315,2022-07-13 04:56:32+00:00," kenapa harus comic sans ",0
3316,2022-07-13 04:56:18+00:00," akaoakoakaoak wang ollie ",0
3317,2022-07-13 04:56:07+00:00," wang kaki ollienya sampe abis semua rambut kakinya tuh ",0
3318,2022-07-13 04:56:00+00:00," ternyata yopi masih ",0
3319,2022-07-13 04:55:22+00:00," kaki nya ollie tidak tertanggal ke bila di wa ",0
3320,2022-07-13 04:55:07+00:00," oke dah tapi ultah ollie nanti kita gantian ",2
3321,2022-07-13 04:55:02+00:00," wkwkwk lesgooo ",2
3322,2022-07-13 04:54:45+00:00," siap bestieee nada request hadiah gak yop www ",2
3323,2022-07-13 04:54:23+00:00," nggak wa jem ollie ",2
3324,2022-07-13 04:53:48+00:00," harusnya ditambahin tiada kesan tanpa kehadiranmu ",2
3325,2022-07-13 04:53:26+00:00," ah aku dapat undangan yopi ",2
3326,2022-07-13 04:53:12+00:00," ollie kalo diwa gitu kakinya lepas ngga ",0
3327,2022-07-13 04:52:59+00:00," wah bakal rame nih acaranya siap yop bakal dateng kok ",2
3328,2022-07-13 04:51:17+00:00," hmmm am aku udah harus ke masjid jumatan yop naku nonton archive nya aja deh nand can you ",2
3329,2022-07-13 04:51:09+00:00," pagiiii ",2
3330,2022-07-13 04:51:06+00:00," yop saya mau kirim stok ma potion sm might seed bisa disend via mana ya ",2
3331,2022-07-13 04:50:08+00:00," iyaahhhh ",2
3332,2022-07-13 04:49:53+00:00," badut ulang tahun nya kok gaada yop padahal nungguin loh ",2
3333,2022-07-13 04:49:47+00:00," dikasih apa kalo dateng nih yop ",2
3334,2022-07-13 04:49:46+00:00," otw hajatan online ",2
3335,2022-07-13 04:49:46+00:00," pagi yopi ",2
3336,2022-07-13 04:49:29+00:00," okesip besti ",2
3337,2022-07-13 04:49:13+00:00," pantesan grinding mulu dri kemarin biar ga keliatan cupu terus ver steam akhirnya dimainin juga yop ",2
3338,2022-07-13 04:48:44+00:00," fontnya nostalgic bngt word art ftw ",2
3339,2022-07-13 04:48:42+00:00," itu mirip undangan ultah jaman tk dulu wkwkkwwkw ",2
3340,2022-07-13 04:48:38+00:00," stream kondangan lagi kah ",2
3341,2022-07-13 04:48:16+00:00," yeayy aku akan datang ",2
3342,2022-07-13 04:48:04+00:00," hbd yopi saya ga bisa kalau pas tanggal nya reg bn lagi sibuk nyanalso udah lama ga liat wordart ",2
3343,2022-07-13 04:47:55+00:00," gabutnya gitu amat ya ",2
3344,2022-07-13 04:47:52+00:00," yeaayyyy saya menunggu ituu wkwk ",2
3345,2022-07-13 04:47:42+00:00," designer lagi cuti ya ",1
3346,2022-07-13 04:47:30+00:00," berarti namanya udah bukan yopi tapi yoik ioeighteen ",1
3347,2022-07-13 04:47:22+00:00," narik waya yang kuat yak ",1
3348,2022-07-13 04:46:53+00:00," dapet bingkisan jajanan gak nih ",1
3349,2022-07-13 04:46:30+00:00," mari gundulin ollie ",0
3350,2022-07-13 04:46:09+00:00," hahahaha pls undangannya ky bentukan buat anak tk nalso nape mesti ngewa kaki jombi ",0
3351,2022-07-13 04:46:06+00:00," serem yop kegabutan mu ",2
3352,2022-07-13 04:45:51+00:00," wah makasih undanganya nbtw itu nge wa kaki ollie kykny seru nih ",2
3353,2022-07-13 04:45:36+00:00," wuidihhhhhh birthday week nichhh ditungguuu bestieeee makaciwww schedule nyaaa ",2
3354,2022-07-13 04:45:34+00:00," tunggu ngewa kaki ollie emang zombie kakinya berbulu ",0
3355,2022-07-13 04:45:27+00:00," asik dapet bulu kaki ",1
3356,2022-07-13 04:45:21+00:00," uwooo nmakasih buat jadwalnya yop ditunggu streamingnya ",2
3357,2022-07-13 04:45:02+00:00," top undangan terbagus di dunia ",2
3358,2022-07-13 04:44:37+00:00," wah undangannya bagus banget ",2
3359,2022-07-13 04:44:25+00:00," ollie jadi korban ",2
3360,2022-07-13 04:44:11+00:00," nge wa kaki ollie emang ad itu nya ya ",2
3361,2022-07-13 04:43:58+00:00," wkwkwkw make wordart ",2
3362,2022-07-13 04:43:33+00:00," nge wa kaki ollie nanti kakinya lepas susah nyambungin nya yop ",0
3363,2022-07-13 04:43:24+00:00," kaedehara qiqi come home ",2
3364,2022-07-13 04:43:07+00:00," sudah nsaatnya untuk menikahi yopi ",2
3365,2022-07-13 04:42:49+00:00," wah wkwkwk wang lets gooo ",2
3366,2022-07-13 04:42:42+00:00," ku baca nya nge wa kaki ollie dan masih banyak daki ",2
3367,2022-07-13 04:42:28+00:00," wadaw agendanya nyopotin bulu ollie yaa ",2
3368,2022-07-13 04:42:22+00:00," maaf yop gak bisa dateng soalnya jum atan ",2
3369,2022-07-13 04:42:16+00:00," asmr nih no wkwkwk ",0
3370,2022-07-13 04:42:03+00:00," ok beb ",2
3371,2022-07-13 04:42:00+00:00," bahagia mendapatkan undangan dari yopi ",2
3372,2022-07-13 04:41:27+00:00," bagian yang menurutku kocak ",2
3373,2022-07-13 04:41:07+00:00," pagi beb ",2
3374,2022-07-13 04:40:48+00:00," happy io nyok dateng yok ",2
3375,2022-07-13 04:40:41+00:00," yg ke bisa dikatakan wow gak sihh ",2
3376,2022-07-13 04:39:38+00:00," kado aku buku gambarya yop ",2
3377,2022-07-13 04:39:30+00:00," yang ulang tahun siapa yg dikerjain siapa wkwkwk ",0
3378,2022-07-13 04:39:20+00:00," ngewa ",2
3379,2022-07-13 04:39:07+00:00," model undangannya serasa nostalgia banget ",2
3380,2022-07-13 04:39:07+00:00," ngewa kaki ollie ",2
3381,2022-07-13 04:39:06+00:00," omg mau dibawain apa sayaang ",2
3382,2022-07-13 04:38:55+00:00," semoga saya bisa datang tapi mungkin rada telat ",2
3383,2022-07-13 04:38:54+00:00," zombie punya bulu kaki ",0
3384,2022-07-13 04:38:41+00:00," pulang nya dapet bingkisan ga yop kalo ngga males dateng ",2
3385,2022-07-13 04:38:26+00:00," asikkkk dapet undangan wwwntentu saja semua akan datang untuk memeriahkan ultah yopi ditungguuuu ultahnya ",2
3386,2022-07-13 04:38:23+00:00," aku pasti datang ",2
3387,2022-07-13 04:38:19+00:00," kek tugas anak sd pke ms word tapi letsgoo nge waaki ollie ",2
3388,2022-07-13 04:38:15+00:00," oke yopi saya menantikan hari ulang tahun anda ",2
3389,2022-07-13 04:38:11+00:00," yah jumatan dulss ",2
3390,2022-07-13 04:37:42+00:00," pasti aku dateng ",2
3391,2022-07-13 04:37:38+00:00," dateng karna yg no ",2
3392,2022-07-13 04:37:36+00:00," di hari yang berbahagia ini ollie pun masih terbollie ",0
3393,2022-07-13 04:37:32+00:00," ngeri juga no wkwkkw ",0
3394,2022-07-13 04:37:28+00:00," poin ke paling ditunggu sih ",2
3395,2022-07-13 04:37:12+00:00," terima kasih jadwalnya yopi nultah yopiiii let s goooooo neh ada sesuatu lagi di tgl ",2
3396,2022-07-13 04:37:12+00:00," siap yopp ",2
3397,2022-07-13 04:37:04+00:00," otw bikin kado buat yopi ",2
3398,2022-07-13 04:36:59+00:00," siapp ditunggu rendang nya ",2
3399,2022-07-13 04:36:48+00:00," make word moment kwkwkwkwkwk ",0
3400,2022-07-13 04:36:44+00:00," no paling di nanti sih ",2
3401,2022-07-13 04:36:41+00:00," tiada kesan tanpa kehadiranmu ",2
3402,2022-07-13 04:36:40+00:00," nge wa donk ",2
3403,2022-07-13 04:36:28+00:00," nge wa kaki ollie makin ga sabar menunggu ",2
3404,2022-07-13 04:36:27+00:00," bentar itu kenapa ngewa ollie ",2
3405,2022-07-13 04:36:20+00:00," thn sudah legal ya ",2
3406,2022-07-13 04:36:12+00:00," akwoakwokawoak nomor ",2
3407,2022-07-13 04:35:48+00:00," yop ultah nya bareng sama sultan hj hassanal bolkiah loh ",2
3408,2022-07-13 04:32:27+00:00," makasih yopi atas doanya pantes wangy ",2
3409,2022-07-13 04:26:16+00:00," iofi aku ada kata sharing is caring ",2
3410,2022-07-13 04:20:32+00:00," pagi yopi ",2
3411,2022-07-13 04:18:39+00:00," thanks for the blessing yop akhirnya anemo boy mampir juga ",2
3412,2022-07-13 04:18:31+00:00," semoga dapet castoria ",2
3413,2022-07-13 04:17:39+00:00," pagi",2
3414,2022-07-13 04:05:53+00:00," pagi ",2
3415,2022-07-13 04:05:52+00:00," noo aku kalah rate off dan pity tinggi semua ",1
3416,2022-07-13 03:57:20+00:00," pagi",2
3417,2022-07-13 03:56:07+00:00," gak segede itu deh yop ",0
3418,2022-07-13 03:56:00+00:00," pagi yopiiiiii ",2
3419,2022-07-13 03:55:47+00:00," pagi iofi ",2
3420,2022-07-13 03:47:19+00:00," katanya mau bobo lagi ",0
3421,2022-07-13 03:40:00+00:00," sudah mabok dari kemarin ",0
3422,2022-07-13 03:39:43+00:00," pagi ",2
3423,2022-07-13 03:36:18+00:00," pagi ",2
3424,2022-07-13 03:33:15+00:00," pagi yopi ",2
3425,2022-07-13 03:32:47+00:00," pagi yopi ",2
3426,2022-07-13 03:31:57+00:00," pagi ",2
3427,2022-07-13 03:30:06+00:00," pagi ",2
3428,2022-07-13 03:28:18+00:00," pagi ",2
3429,2022-07-13 03:28:15+00:00," pagi ",2
3430,2022-07-13 03:28:13+00:00," pagi ",2
3431,2022-07-13 03:27:17+00:00," amin ya rabbal alamin ",2
3432,2022-07-13 03:24:01+00:00," omaygat sudah didoain anime npasti hari ini gacha ku lucky rill ",2
3433,2022-07-13 03:22:42+00:00," pagi ",2
3434,2022-07-13 03:22:30+00:00," sq nya udah kupake kemaren telat yop ",1
3435,2022-07-13 03:20:17+00:00," pagi yopi ",2
3436,2022-07-13 03:19:52+00:00," pagi ",2
3437,2022-07-13 03:18:43+00:00," pagi ",2
3438,2022-07-13 03:18:01+00:00," terima kasih yopisan ",2
3439,2022-07-13 03:17:11+00:00," pagi ",2
3440,2022-07-13 03:16:48+00:00," pagi teh yopii ",2
3441,2022-07-13 03:16:46+00:00," pagi iofi nmaaf telat menit ",2
3442,2022-07-13 03:15:26+00:00," selamat pagi ",2
3443,2022-07-13 03:13:11+00:00," pagi ",2
3444,2022-07-13 03:12:55+00:00," pagi iofi ",2
3445,2022-07-13 03:12:39+00:00," pagi ",2
3446,2022-07-13 03:12:01+00:00," pagi yopi ",2
3447,2022-07-13 03:11:06+00:00," makasih yop nkemarin gacha gadapet semoga nanti dapet ",2
3448,2022-07-13 03:10:38+00:00," pagi yopi ",2
3449,2022-07-13 03:09:37+00:00," pagi yopii ",2
3450,2022-07-13 03:09:25+00:00," pagi sayang ",2
3451,2022-07-13 03:09:11+00:00," pagi ",2
3452,2022-07-13 03:07:51+00:00," pagi iofi ",2
3453,2022-07-13 03:07:48+00:00," pagiiii nona cantikkk ",2
3454,2022-07-13 03:07:45+00:00," pagi yopi ",2
3455,2022-07-13 03:07:37+00:00," pagi yopi ",2
3456,2022-07-13 03:05:59+00:00," pagiii ",2
3457,2022-07-13 03:04:58+00:00," pagi yopiiii ",2
3458,2022-07-13 03:04:02+00:00," pagi ",2
3459,2022-07-13 03:02:11+00:00," wkkwkw dpt dong ",2
3460,2022-07-13 03:01:56+00:00," makasih yop ",2
3461,2022-07-13 03:01:53+00:00," bismillah kazuha ",2
3462,2022-07-13 03:01:38+00:00," makasih ya yop ",2
3463,2022-07-13 03:01:31+00:00," pagi yopi ",2
3464,2022-07-13 03:00:54+00:00," pagi ",2
3465,2022-07-13 03:00:32+00:00," belum nguli yop ",2
3466,2022-07-13 02:59:50+00:00," pagi ",2
3467,2022-07-13 02:58:56+00:00," tskr butuh blessing buat gacha pilihan hidup ",2
3468,2022-07-13 02:58:48+00:00," pagi iofi ",2
3469,2022-07-13 02:57:23+00:00," pagi iofi ",2
3470,2022-07-13 02:57:17+00:00," makasih doa nya yopii kayaknya doa nya manjurr ",2
3471,2022-07-13 02:56:50+00:00," pagi yopi ",2
3472,2022-07-13 02:56:37+00:00," gacha bless dari yopi tskr ngood luck yang mau gacha hari ini ",2
3473,2022-07-13 02:56:32+00:00," aw ini berhasil setelah tahun akhirnya thank ya so much for this blessing morning ",2
3474,2022-07-13 02:56:22+00:00," habis sq tametomo nggak mau datang ",2
3475,2022-07-13 02:56:10+00:00," pagi iofi ",2
3476,2022-07-13 02:55:59+00:00," semoga dapet samurai angin sama detektif nya ",2
3477,2022-07-13 02:55:41+00:00," semoga dapet kazuha ",2
3478,2022-07-13 02:55:39+00:00," pagi sayang ",2
3479,2022-07-13 02:55:37+00:00," ampas nih gacha counter sidenya ",0
3480,2022-07-13 02:55:30+00:00," pagi ",2
3481,2022-07-13 02:54:56+00:00," manner aja si bang nagih traktir mulu ngucapin kagak ",0
3482,2022-07-13 02:54:37+00:00," pagi yopi ",2
3483,2022-07-13 02:54:36+00:00," pagi ",2
3484,2022-07-13 02:53:19+00:00," pagi ",2
3485,2022-07-13 02:52:17+00:00," selamat ohayou ",2
3486,2022-07-13 02:51:59+00:00," pagi ",2
3487,2022-07-13 02:50:54+00:00," pagi yopi ",2
3488,2022-07-13 02:50:31+00:00," pagi iofi ",2
3489,2022-07-13 02:49:21+00:00," pagi yopii ku tercantik ",2
3490,2022-07-13 02:48:31+00:00," pagi ",2
3491,2022-07-13 02:47:38+00:00," pagi ",2
3492,2022-07-13 02:47:12+00:00," pagi yopiii ",2
3493,2022-07-13 02:46:31+00:00," met pagi ",2
3494,2022-07-13 02:45:45+00:00," pagi bestie itu udah dispill ya di tempat biasa ",2
3495,2022-07-13 02:44:50+00:00," pagi yoop nmasih ngantuk inii w nsemoga harimu indah yopi ",2
3496,2022-07-13 02:44:32+00:00," pagi ",2
3497,2022-07-13 02:43:48+00:00," pagi iofi ",2
3498,2022-07-13 02:42:30+00:00," pagi yopi ",2
3499,2022-07-13 02:41:44+00:00," pagiii yopiii ",2
3500,2022-07-13 02:41:03+00:00," pagi yopii ",2
3501,2022-07-13 02:40:58+00:00," pagi yopiii ",2
3502,2022-07-13 02:40:16+00:00," pagi yopi ",2
3503,2022-07-13 02:39:52+00:00," ini siangg ",2
3504,2022-07-13 02:39:35+00:00," pagi ",2
3505,2022-07-13 02:39:13+00:00," pagi istriku ",2
3506,2022-07-13 02:38:26+00:00," selamat pagi ",2
3507,2022-07-13 02:37:19+00:00," usada pagi desuwa pagi ",2
3508,2022-07-13 02:37:11+00:00," pagiii ",2
3509,2022-07-13 02:37:01+00:00," pagi yopiii ",2
3510,2022-07-13 02:36:44+00:00," kak iofi met pagi ",2
3511,2022-07-13 02:36:23+00:00," pagi iofi ",2
3512,2022-07-13 02:35:58+00:00," pagiii yopiiiii ",2
3513,2022-07-13 02:35:39+00:00," pagi manis ",2
3514,2022-07-13 02:35:26+00:00," traktir dan skejul ndua kalimat yg bikin lort menghilangkadios ",2
3515,2022-07-13 02:35:09+00:00," pagi yopi ",2
3516,2022-07-13 02:35:02+00:00," pagi ",2
3517,2022-07-13 02:35:01+00:00," pagi yopi sayang ",2
3518,2022-07-13 02:34:57+00:00," pagi ",2
3519,2022-07-13 02:34:42+00:00," pagi ",2
3520,2022-07-13 02:34:39+00:00," pagi ",2
3521,2022-07-13 02:34:20+00:00," pagi ",2
3522,2022-07-13 02:34:18+00:00," woi stop njangan bikin drama ",2
3523,2022-07-13 02:34:15+00:00," ohayou iofi ",2
3524,2022-07-13 02:34:07+00:00," pagi yopi ",2
3525,2022-07-13 02:33:50+00:00," pagi ",2
3526,2022-07-13 02:33:33+00:00," pagi ",2
3527,2022-07-13 02:33:32+00:00," pagi yopi ",2
3528,2022-07-13 02:33:30+00:00," pagi yopii ",2
3529,2022-07-13 02:33:28+00:00," pagi beb ",2
3530,2022-07-13 02:33:21+00:00," pagi yopi sayang ",2
3531,2022-07-13 02:33:14+00:00," pagi yopi ",2
3532,2022-07-13 02:33:09+00:00," pagii yopiii ",2
3533,2022-07-13 02:32:52+00:00," pagi yopii ",2
3534,2022-07-13 02:32:51+00:00," pagi ",2
3535,2022-07-13 02:32:25+00:00," pagi yopi cantik ",2
3536,2022-07-13 02:32:16+00:00," pagi yopiii ",2
3537,2022-07-13 02:32:14+00:00," pagi ",2
3538,2022-07-13 02:31:59+00:00," pagi yopi ",2
3539,2022-07-13 02:31:50+00:00," pagiii yopiii ",2
3540,2022-07-13 02:31:49+00:00," pagi ",2
3541,2022-07-13 02:31:47+00:00," pagi sayanggggggg ",2
3542,2022-07-13 02:31:41+00:00," pagii yopi ",2
3543,2022-07-13 02:31:27+00:00," pagi iofi ",2
3544,2022-07-13 02:31:14+00:00," pagi yopiii ",2
3545,2022-07-13 02:31:12+00:00," pagi cantikk ",2
3546,2022-07-13 02:30:59+00:00," pagi cantik ",2
3547,2022-07-13 02:30:53+00:00," pagi lofi ",2
3548,2022-07-13 02:30:51+00:00," pagi yopi ",2
3549,2022-07-13 02:30:50+00:00," pagiii yoopiii ",2
3550,2022-07-13 02:30:47+00:00," pagii yopiii ",2
3551,2022-07-13 02:30:46+00:00," pagi teh ",2
3552,2022-07-13 02:30:44+00:00," pagi yopi ",2
3553,2022-07-13 02:30:44+00:00," pagiii yopiii ",2
3554,2022-07-13 02:30:41+00:00," pagi ",2
3555,2022-07-13 02:30:41+00:00," pagi yopi sayangku ",2
3556,2022-07-13 02:30:40+00:00," pagi yoyop nuwaaaaaa ganti pp ",2
3557,2022-07-13 02:30:37+00:00," pagi yopi ",2
3558,2022-07-13 02:30:37+00:00," pagiii ",2
3559,2022-07-13 02:30:35+00:00," pagi ",2
3560,2022-07-13 02:30:33+00:00," pagi yopii ",2
3561,2022-07-13 02:30:33+00:00," pagi yopi ",2
3562,2022-07-13 02:30:33+00:00," pagi ",2
3563,2022-07-13 02:30:31+00:00," pagi yopi ",2
3564,2022-07-13 02:30:29+00:00," pagi ",2
3565,2022-07-13 02:30:26+00:00," pagi ",2
3566,2022-07-13 02:30:26+00:00," pagi yopi ",2
3567,2022-07-13 02:30:25+00:00," pagi iofi ",2
3568,2022-07-13 01:51:50+00:00," bagi yop buat referensi skripsi ",2
3569,2022-07-13 01:32:31+00:00," ahh wangi ",2
3570,2022-07-13 01:23:33+00:00," foto tomcat bukan sembarang foto tomcat lhoo ",1
3571,2022-07-13 00:57:12+00:00," pagiiii ",2
3572,2022-07-13 00:35:56+00:00," siapa juga yang iri dalem hati sialan kau yopi ",0
3573,2022-07-13 00:23:16+00:00," nasi kuning goreng enak kayanya si ",1
3574,2022-07-13 00:01:31+00:00," janji gak iri ",2
3575,2022-07-12 23:57:35+00:00," jangan lupa bagi hehe ",2
3576,2022-07-12 23:38:52+00:00," pagi ",2
3577,2022-07-12 23:26:09+00:00," mangkok ",1
3578,2022-07-12 23:08:51+00:00," tapi cuacanya masih ga stabil masih suka ujan ato setidaknya berawan awan mendung ",1
3579,2022-07-12 22:53:25+00:00," wkwkwk keduluan fans ",1
3580,2022-07-12 18:36:11+00:00," bikin tumpeng sekalian risu ",2
3581,2022-07-12 18:29:15+00:00," nasi kuning uduk atau lemak ris ",2
3582,2022-07-12 18:27:50+00:00," nanti aku masakin nasi kuning ",2
